TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AltQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20210101,2021,52,2021,68,BOL,Bolivia (Plurinational State of),X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,70.84,FALSE,5,u,70.84,FALSE,61,FALSE,0,FALSE,0,29166.14,29166.14,0,FALSE,TRUE
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,2,FALSE,0,FALSE,0,758.03,758.03,0,FALSE,TRUE
C,A,20210101,2021,52,2021,72,BWA,Botswana,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1,FALSE,5,u,1,FALSE,1,FALSE,0,FALSE,,32394.378,32394.378,0,FALSE,TRUE
C,A,20210101,2021,52,2021,76,BRA,Brazil,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,9043809.165,TRUE,-1,N/A,0,FALSE,91408.894,TRUE,0,FALSE,,13303404,13303404,6,FALSE,TRUE
C,A,20210101,2021,52,2021,84,BLZ,Belize,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,300,FALSE,8,kg,300,FALSE,300,FALSE,0,FALSE,,493.2,493.2,0,FALSE,TRUE
C,A,20210101,2021,52,2021,100,BGR,Bulgaria,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,28860.544,TRUE,0,FALSE,0,39876580.03,39876580.03,4,FALSE,TRUE
C,A,20210101,2021,52,2021,112,BLR,Belarus,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3006,FALSE,5,u,3006,FALSE,5,FALSE,0,FALSE,0,9100,9100,0,FALSE,TRUE
C,A,20210101,2021,52,2021,116,KHM,Cambodia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6137816,FALSE,5,u,6137816,FALSE,131734.74,FALSE,0,FALSE,0,6813876.48,6813876.48,0,FALSE,TRUE
C,A,20210101,2021,52,2021,120,CMR,Cameroon,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,9,FALSE,0,FALSE,,10884.25,10884.25,2,FALSE,TRUE
C,A,20210101,2021,52,2021,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,161511018,161511018,0,FALSE,TRUE
C,A,20210101,2021,52,2021,136,CYM,Cayman Isds,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,0,13773.057,13773.057,0,FALSE,TRUE
C,A,20210101,2021,52,2021,144,LKA,Sri Lanka,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,311320.104,TRUE,0,FALSE,0,113336.683,113336.683,4,FALSE,TRUE
C,A,20210101,2021,52,2021,152,CHL,Chile,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,3227.382,TRUE,0,FALSE,0,956381,956381,4,FALSE,TRUE
C,A,20210101,2021,52,2021,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,18662543.29,TRUE,0,FALSE,,800820169,800820169,4,FALSE,TRUE
C,A,20210101,2021,52,2021,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,92,FALSE,5,u,92,FALSE,102.16,FALSE,0,FALSE,0,10435.79,10435.79,0,FALSE,TRUE
C,A,20210101,2021,52,2021,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,227.27,FALSE,0,FALSE,0,203357.25,203357.25,2,FALSE,TRUE
C,A,20210101,2021,52,2021,191,HRV,Croatia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,35796.8,FALSE,0,FALSE,0,244282,244282,0,FALSE,TRUE
C,A,20210101,2021,52,2021,203,CZE,Czechia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,22483.495,TRUE,0,FALSE,0,5162381,5162381,4,FALSE,TRUE
C,A,20210101,2021,52,2021,208,DNK,Denmark,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,42306,FALSE,0,FALSE,,19231884.53,19231884.53,2,FALSE,TRUE
C,A,20210101,2021,52,2021,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,5,u,539698,FALSE,157762.481,FALSE,0,FALSE,,10789161.93,10789161.93,0,FALSE,TRUE
C,A,20210101,2021,52,2021,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,369527.831,TRUE,0,FALSE,,473563235.5,473563235.5,6,FALSE,TRUE
C,A,20210101,2021,52,2021,136,CYM,Cayman Isds,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,0,10989.046,10989.046,0,FALSE,TRUE
C,A,20210101,2021,52,2021,144,LKA,Sri Lanka,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,5463.826,TRUE,0,FALSE,0,1035391.634,1035391.634,4,FALSE,TRUE
C,A,20210101,2021,52,2021,152,CHL,Chile,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,788.112,TRUE,0,FALSE,0,1088893,1088893,6,FALSE,TRUE
C,A,20210101,2021,52,2021,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,1157769.013,TRUE,0,FALSE,,1464005701,1464005701,4,FALSE,TRUE
C,A,20210101,2021,52,2021,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,5,u,3403072,FALSE,3800.33,FALSE,0,FALSE,0,1356654.48,1356654.48,0,FALSE,TRUE
C,A,20210101,2021,52,2021,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,269660.33,FALSE,0,FALSE,0,34822207.29,34822207.29,2,FALSE,TRUE
C,A,20210101,2021,52,2021,191,HRV,Croatia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,913.92,FALSE,0,FALSE,0,300915,300915,2,FALSE,TRUE
C,A,20210101,2021,52,2021,196,CYP,Cyprus,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,31,FALSE,0,FALSE,,6408.087,6408.087,0,FALSE,TRUE
C,A,20210101,2021,52,2021,203,CZE,Czechia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,8077.554,TRUE,0,FALSE,0,55263852,55263852,4,FALSE,TRUE
C,A,20210101,2021,52,2021,208,DNK,Denmark,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,57903,FALSE,0,FALSE,,17607671.83,17607671.83,2,FALSE,TRUE
C,A,20210101,2021,52,2021,212,DMA,Dominica,X,Export,842,USA,USA,0,W00,World,H3,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,6,FALSE,0,FALSE,,2364.812,2364.812,0,FALSE,TRUE
C,A,20210101,2021,52,2021,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,5,u,472476,FALSE,18393.705,FALSE,0,FALSE,,3241747.686,3241747.686,0,FALSE,TRUE
C,A,20210101,2021,52,2021,218,ECU,Ecuador,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,16.66,FALSE,0,FALSE,0,5836.06,5836.06,2,FALSE,TRUE
C,A,20210101,2021,52,2021,222,SLV,El Salvador,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,0,78.74,78.74,0,FALSE,TRUE
C,A,20210101,2021,52,2021,233,EST,Estonia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,350.657,FALSE,0,FALSE,,126063.06,126063.06,0,FALSE,TRUE
C,A,20210101,2021,52,2021,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,5030.133,TRUE,0,FALSE,0,4629665.446,4629665.446,6,FALSE,TRUE
C,A,20210101,2021,52,2021,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,133493.729,TRUE,0,FALSE,,43319315.08,43319315.08,6,FALSE,TRUE
C,A,20210101,2021,52,2021,266,GAB,Gabon,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,20,FALSE,0,FALSE,,10244.911,10244.911,0,FALSE,TRUE
C,A,20210101,2021,52,2021,268,GEO,Georgia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,601,FALSE,5,u,601,FALSE,10861,FALSE,0,FALSE,,51297,51297,0,FALSE,TRUE
C,A,20210101,2021,52,2021,218,ECU,Ecuador,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,439.82,FALSE,0,FALSE,0,77818.855,77818.855,2,FALSE,TRUE
C,A,20210101,2021,52,2021,222,SLV,El Salvador,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,597.71,FALSE,0,FALSE,0,54500.89,54500.89,0,FALSE,TRUE
C,A,20210101,2021,52,2021,231,ETH,Ethiopia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26,FALSE,8,kg,26,FALSE,26,FALSE,0,FALSE,0,76.82,76.82,0,FALSE,TRUE
C,A,20210101,2021,52,2021,233,EST,Estonia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2302.924,FALSE,0,FALSE,,2333901.12,2333901.12,2,FALSE,TRUE
C,A,20210101,2021,52,2021,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,5818.905,TRUE,0,FALSE,0,2197194.415,2197194.415,6,FALSE,TRUE
C,A,20210101,2021,52,2021,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,66297.254,TRUE,0,FALSE,,162196661.9,162196661.9,6,FALSE,TRUE
C,A,20210101,2021,52,2021,258,PYF,French Polynesia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,7,FALSE,0,FALSE,,4810.355,4810.355,0,FALSE,TRUE
C,A,20210101,2021,52,2021,266,GAB,Gabon,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,152.924,152.924,0,FALSE,TRUE
C,A,20210101,2021,52,2021,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,533693.233,TRUE,0,FALSE,0,219303315.1,219303315.1,4,FALSE,TRUE
C,A,20210101,2021,52,2021,288,GHA,Ghana,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,40,FALSE,5,u,40,FALSE,555,FALSE,0,FALSE,,2038.505,2038.505,0,FALSE,TRUE
C,A,20210101,2021,52,2021,300,GRC,Greece,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,410,FALSE,0,FALSE,0,507809.552,507809.552,2,FALSE,TRUE
C,A,20210101,2021,52,2021,320,GTM,Guatemala,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,8,FALSE,0,FALSE,0,766,766,2,FALSE,TRUE
C,A,20210101,2021,52,2021,340,HND,Honduras,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,14,FALSE,0,FALSE,0,1343.17,1343.17,0,FALSE,TRUE
C,A,20210101,2021,52,2021,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,2361031.274,TRUE,0,FALSE,0,598193586.1,598193586.1,6,FALSE,TRUE
C,A,20210101,2021,52,2021,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,212313.764,TRUE,0,FALSE,0,435019679,435019679,4,FALSE,TRUE
C,A,20210101,2021,52,2021,300,GRC,Greece,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,9172,FALSE,0,FALSE,0,2860436.15,2860436.15,0,FALSE,TRUE
C,A,20210101,2021,52,2021,308,GRD,Grenada,X,Export,842,USA,USA,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,8,kg,4,FALSE,4,FALSE,0,FALSE,0,233.333,233.333,0,FALSE,TRUE
C,A,20210101,2021,52,2021,320,GTM,Guatemala,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,12779,FALSE,0,FALSE,0,34073,34073,2,FALSE,TRUE
C,A,20210101,2021,52,2021,340,HND,Honduras,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,264.77,FALSE,0,FALSE,0,6262.23,6262.23,0,FALSE,TRUE
C,A,20210101,2021,52,2021,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,1722390.395,TRUE,0,FALSE,0,2207621268,2207621268,4,FALSE,TRUE
C,A,20210101,2021,52,2021,348,HUN,Hungary,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,21272.914,TRUE,0,FALSE,0,6343470,6343470,4,FALSE,TRUE
C,A,20210101,2021,52,2021,360,IDN,Indonesia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3768999.485,TRUE,0,FALSE,0,29465869.79,29465869.79,6,FALSE,TRUE
C,A,20210101,2021,52,2021,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1817.909,TRUE,0,FALSE,,92201303.84,92201303.84,6,FALSE,TRUE
C,A,20210101,2021,52,2021,376,ISR,Israel,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,471004.157,TRUE,0,FALSE,0,140486000,140486000,4,FALSE,TRUE
C,A,20210101,2021,52,2021,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,750799,FALSE,0,FALSE,,271154642.5,271154642.5,2,FALSE,TRUE
C,A,20210101,2021,52,2021,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,3939176.523,TRUE,0,FALSE,0,867163583.2,867163583.2,4,FALSE,TRUE
C,A,20210101,2021,52,2021,398,KAZ,Kazakhstan,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,959.36,FALSE,0,FALSE,,3643.57,3643.57,0,FALSE,TRUE
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,108320897.6,FALSE,0,FALSE,,866061987,866061987,2,FALSE,TRUE
C,A,20210101,2021,52,2021,428,LVA,Latvia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,552,FALSE,0,FALSE,0,437306.402,437306.402,0,FALSE,TRUE
